Time,Player,Team,Ball_Y,Nearest_Teammate,Nearest_Opponent,Is_Last_Man,Possession_Kept
295.73,Porklet,Blue,4922.6,3233.62,630.01,0,0
314.07,rl is turning to shit,Orange,-22.87,1037.45,443.45,0,0
314.11,Taha (RLCS PRO BLUE TAG),Blue,-66.38,1109.81,385.61,0,1
314.84,Porklet,Blue,-378.49,546.01,456.07,0,1
317.17,Porklet,Blue,3716.64,3295.99,653.83,0,0
317.31,Proto,Orange,3892.5,3594.56,393.54,0,0
321.01,Porklet,Blue,2867.81,2123.42,456.73,0,0
322.37,rl is turning to shit,Orange,4154.18,1678.42,1094.65,0,1
324.57,rl is turning to shit,Orange,765.89,331.0,390.66,0,1
326.27,rl is turning to shit,Orange,-2541.73,2016.22,788.27,0,0
327.01,Taha (RLCS PRO BLUE TAG),Blue,-3779.2,275.42,267.01,0,1
328.8,Porklet,Blue,-4217.56,810.22,860.29,0,1
331.37,Porklet,Blue,-718.21,1498.45,648.28,0,0
331.87,Proto,Orange,26.71,919.61,87.13,0,0
333.04,Porklet,Blue,1812.84,880.78,2218.78,0,0
334.9,rl is turning to shit,Orange,4785.23,1802.58,494.44,1,0
353.28,Porklet,Blue,0.0,1176.9,369.39,0,0
353.28,Proto,Orange,0.0,856.51,369.39,0,1
354.75,rl is turning to shit,Orange,430.06,907.02,311.47,0,1
357.65,rl is turning to shit,Orange,4121.96,1277.67,3255.9,0,1
359.15,rl is turning to shit,Orange,2443.85,2302.55,2333.96,0,1
360.45,rl is turning to shit,Orange,976.82,906.43,1550.12,0,1
361.88,rl is turning to shit,Orange,-1082.0,849.39,750.25,0,0
362.35,Taha (RLCS PRO BLUE TAG),Blue,-2112.44,2321.81,507.73,0,1
363.05,Porklet,Blue,-3737.21,1486.16,1134.97,0,1
365.68,Taha (RLCS PRO BLUE TAG),Blue,1358.73,584.34,1263.84,0,0
368.21,Proto,Orange,4768.28,1047.73,522.85,1,0
368.41,Porklet,Blue,4588.98,1574.06,326.88,0,0
370.31,rl is turning to shit,Orange,4885.46,1119.09,2157.71,1,1
372.71,rl is turning to shit,Orange,447.79,371.83,312.47,0,1
374.51,rl is turning to shit,Orange,-2519.12,2337.02,1654.27,0,0
375.65,Taha (RLCS PRO BLUE TAG),Blue,-4167.47,841.43,554.69,1,0
377.25,Proto,Orange,-3480.34,2212.31,1613.53,0,0
378.08,Porklet,Blue,-4908.24,1268.87,712.62,1,1
379.98,Taha (RLCS PRO BLUE TAG),Blue,-3863.45,969.01,1995.68,0,0
382.51,Proto,Orange,-1171.05,789.2,1447.39,0,1
385.21,rl is turning to shit,Orange,-2544.95,323.01,2206.47,0,0
386.51,Porklet,Blue,-4308.3,265.59,429.72,1,0
386.58,rl is turning to shit,Orange,-4273.17,1447.21,371.3,0,1
389.11,Proto,Orange,-3828.41,2064.83,386.34,0,1
393.18,Proto,Orange,-114.45,1367.85,1570.13,0,0
395.78,Porklet,Blue,-3983.78,2624.37,1386.41,1,0
13.7,ILikeFreestyling,Blue,-4957.09,6139.44,2813.61,1,0
18.36,SLK,Orange,3213.61,7660.83,1039.55,1,1
19.76,SLK,Orange,3153.25,5191.67,872.95,0,0
21.5,ILikeFreestyling,Blue,279.8,554.23,1065.37,1,0
24.06,Velocity,Orange,-1483.26,1212.93,2089.83,0,1
26.86,Velocity,Orange,-3531.95,260.58,585.91,0,0
26.96,Taha (RLCS PRO BLUE TAG),Blue,-3637.42,888.4,395.69,0,0
27.1,SLK,Orange,-3818.63,174.97,201.73,0,1
31.39,SLK,Orange,827.45,3398.6,1282.42,1,1
33.76,SLK,Orange,4793.32,3991.38,1859.87,1,1
35.96,SLK,Orange,4405.68,5425.09,3986.23,1,1
37.86,SLK,Orange,3903.81,3076.64,461.22,0,0
37.89,ILikeFreestyling,Blue,3898.23,3527.5,335.41,0,0
39.53,Velocity,Orange,5197.75,1552.13,2654.24,1,1
41.36,SLK,Orange,3932.24,1303.12,1940.2,0,0
43.46,Taha (RLCS PRO BLUE TAG),Blue,1525.41,3858.68,3613.1,1,0
47.06,Velocity,Orange,4906.31,428.11,188.86,1,0
48.23,Taha (RLCS PRO BLUE TAG),Blue,4527.09,5587.02,191.44,0,0
48.29,SLK,Orange,4491.47,1413.27,164.32,0,1
49.96,SLK,Orange,3827.54,2131.08,821.81,0,1
51.99,SLK,Orange,1551.98,1765.79,2213.84,0,1
52.86,SLK,Orange,525.62,1700.94,1526.68,0,0
55.43,ILikeFreestyling,Blue,-2869.94,1840.59,641.04,0,1
56.43,ILikeFreestyling,Blue,-3937.62,1612.25,624.81,0,0
56.56,Velocity,Orange,-3939.32,3335.34,434.52,0,1
59.33,SLK,Orange,-923.38,3398.83,668.11,1,0
59.43,Taha (RLCS PRO BLUE TAG),Blue,-1045.3,3172.27,453.39,0,0
63.59,Velocity,Orange,762.57,3510.06,2776.43,0,0
65.56,Taha (RLCS PRO BLUE TAG),Blue,-3951.19,914.0,3655.89,0,1
66.56,Taha (RLCS PRO BLUE TAG),Blue,-2275.82,3283.15,857.25,0,0
68.36,SLK,Orange,1665.87,1000.76,717.3,1,0
70.92,ILikeFreestyling,Blue,-433.99,3305.68,1367.54,1,0
72.99,SLK,Orange,-2550.75,3180.04,896.29,0,1
76.02,Velocity,Orange,-1321.95,3011.17,1594.86,1,1
80.79,SLK,Orange,-4150.22,2141.48,436.17,0,0
80.82,Taha (RLCS PRO BLUE TAG),Blue,-4208.95,1923.35,436.17,1,0
83.25,SLK,Orange,-3737.31,3397.04,1293.72,0,1
86.09,Velocity,Orange,-3262.73,1088.76,1257.04,0,0
86.29,ILikeFreestyling,Blue,-3699.11,1328.92,460.67,0,1
89.39,Taha (RLCS PRO BLUE TAG),Blue,-1819.44,4057.07,2165.81,1,0
91.65,SLK,Orange,101.79,2485.75,285.02,1,1
105.43,Velocity,Orange,0.0,1178.49,508.38,0,0
105.46,ILikeFreestyling,Blue,-21.29,1536.29,457.42,0,0
106.26,SLK,Orange,-72.77,412.59,579.92,0,0
108.89,Taha (RLCS PRO BLUE TAG),Blue,-4177.95,1005.9,399.44,1,0
109.99,SLK,Orange,-2924.76,5654.25,455.17,0,0
113.29,Taha (RLCS PRO BLUE TAG),Blue,-5197.02,4836.03,358.14,1,1
122.77,Taha (RLCS PRO BLUE TAG),Blue,0.0,2125.41,624.2,0,0
122.81,SLK,Orange,0.0,1249.65,346.64,0,1
123.57,Velocity,Orange,-139.39,730.14,709.7,0,0
123.77,ILikeFreestyling,Blue,-435.45,367.47,309.13,0,1
123.81,Taha (RLCS PRO BLUE TAG),Blue,-477.48,367.47,397.14,0,1
126.34,Taha (RLCS PRO BLUE TAG),Blue,377.65,3308.16,389.06,0,1
127.77,Taha (RLCS PRO BLUE TAG),Blue,1268.89,4342.26,1755.75,0,1
129.31,Taha (RLCS PRO BLUE TAG),Blue,2403.44,3857.11,1191.52,0,0
131.07,SLK,Orange,4684.75,164.1,431.35,0,1
131.07,Velocity,Orange,4684.75,164.1,506.29,1,0
133.74,ILikeFreestyling,Blue,3609.89,3834.68,1497.81,0,0
134.77,Velocity,Orange,4342.38,2439.21,768.1,1,0
135.14,ILikeFreestyling,Blue,4042.08,4054.36,252.02,0,0
136.3,SLK,Orange,3195.1,1850.55,804.48,0,1
137.34,SLK,Orange,2114.26,1277.98,2173.35,0,0
139.64,ILikeFreestyling,Blue,697.76,8270.42,1827.0,0,1
142.0,ILikeFreestyling,Blue,4555.51,7069.79,309.02,0,0
143.34,Velocity,Orange,4907.6,2861.45,553.43,1,1
144.67,Velocity,Orange,4627.38,2224.03,763.97,1,0
144.97,ILikeFreestyling,Blue,4467.57,2165.08,275.11,0,1
147.87,Taha (RLCS PRO BLUE TAG),Blue,2656.49,388.31,427.36,0,1
148.77,Taha (RLCS PRO BLUE TAG),Blue,3057.17,886.69,1131.58,0,0
150.13,SLK,Orange,4813.36,440.07,394.47,1,0
152.37,ILikeFreestyling,Blue,2715.08,540.05,938.36,0,1
155.2,Taha (RLCS PRO BLUE TAG),Blue,316.9,3221.65,1848.68,0,1
156.93,Taha (RLCS PRO BLUE TAG),Blue,1950.86,1429.49,1569.85,0,1
158.7,Taha (RLCS PRO BLUE TAG),Blue,4852.51,4672.32,619.98,0,0
160.13,Velocity,Orange,4978.59,734.36,1437.44,0,1
162.33,Velocity,Orange,2324.91,1629.52,1825.27,0,0
163.53,ILikeFreestyling,Blue,381.23,3639.63,862.63,0,1
166.0,ILikeFreestyling,Blue,1609.6,1913.37,1354.75,0,0
167.56,Velocity,Orange,4415.82,1708.79,343.0,1,1
170.2,Velocity,Orange,3902.46,1169.81,873.81,1,0
171.93,Taha (RLCS PRO BLUE TAG),Blue,2566.31,526.93,278.21,0,0
172.1,Velocity,Orange,2466.97,702.5,282.09,0,1
174.93,Velocity,Orange,409.62,2491.51,931.9,0,0
175.2,Taha (RLCS PRO BLUE TAG),Blue,101.52,3990.38,362.52,0,1
177.03,ILikeFreestyling,Blue,-2664.61,1357.73,606.76,0,0
179.03,Velocity,Orange,-4350.78,2419.7,956.67,0,1
191.11,Velocity,Orange,0.0,1197.51,394.6,0,0
191.11,ILikeFreestyling,Blue,0.0,1603.62,394.6,0,0
196.04,Velocity,Orange,4967.46,305.64,1250.45,1,1
199.17,Velocity,Orange,442.82,1498.42,854.35,0,0
201.17,Taha (RLCS PRO BLUE TAG),Blue,-4239.63,3098.48,722.09,1,1
203.5,ILikeFreestyling,Blue,-3235.42,819.25,997.97,0,1
206.07,Taha (RLCS PRO BLUE TAG),Blue,1618.66,1915.74,1209.33,0,1
207.5,Taha (RLCS PRO BLUE TAG),Blue,4476.68,2145.83,558.14,0,0
207.83,SLK,Orange,4787.07,913.23,171.44,1,1
209.23,Velocity,Orange,3783.55,642.3,1035.34,0,0
211.93,ILikeFreestyling,Blue,-1521.61,2254.49,303.19,0,0
211.97,Velocity,Orange,-1627.27,480.32,200.6,0,0
214.77,Taha (RLCS PRO BLUE TAG),Blue,-3724.38,1805.68,176.34,0,0
215.87,SLK,Orange,-2748.17,1337.05,341.89,0,0
216.87,ILikeFreestyling,Blue,-2788.32,1133.08,705.42,0,0
217.63,SLK,Orange,-2249.53,2950.8,68.27,0,0
217.73,Taha (RLCS PRO BLUE TAG),Blue,-2252.29,345.64,54.06,0,0
219.7,Velocity,Orange,-3363.1,428.09,1049.4,0,1
220.96,Velocity,Orange,-4195.43,313.34,1430.87,0,1
221.33,SLK,Orange,-4068.42,324.1,1159.34,0,1
223.26,SLK,Orange,-4698.54,2388.15,1147.5,0,0
224.66,ILikeFreestyling,Blue,-4243.89,1675.19,815.91,1,1
225.8,ILikeFreestyling,Blue,-2564.87,1521.35,712.23,0,0
226.23,Velocity,Orange,-1827.52,709.19,74.03,0,0
228.33,ILikeFreestyling,Blue,1780.97,2982.65,707.71,0,0
229.06,SLK,Orange,3624.9,944.26,606.78,1,1
233.36,SLK,Orange,3739.1,2121.16,2410.39,1,0
234.83,ILikeFreestyling,Blue,2679.27,3625.03,319.55,0,1
237.59,ILikeFreestyling,Blue,1141.46,1220.27,2198.04,0,0
240.39,Velocity,Orange,1610.9,1193.17,1534.91,0,0
242.19,Taha (RLCS PRO BLUE TAG),Blue,-2803.68,2925.66,1312.98,0,1
245.17,Taha (RLCS PRO BLUE TAG),Blue,-1885.1,388.67,1864.99,0,1
245.27,ILikeFreestyling,Blue,-1876.25,233.93,1618.47,0,0
10.03,Taha (RLCS PRO BLUE TAG),Blue,0.0,1745.54,469.31,0,0
10.06,surreal,Orange,5.27,2148.13,359.08,0,1
10.89,eiyvull.,Orange,198.71,1201.17,657.43,1,0
11.03,Tool,Blue,16.29,338.6,251.47,0,0
13.83,eiyvull.,Orange,-4439.75,5671.75,932.11,0,1
15.46,surreal,Orange,-3387.71,2328.5,1364.91,1,0
18.46,Tool,Blue,-4774.98,2310.45,1037.71,0,1
19.79,Taha (RLCS PRO BLUE TAG),Blue,-4804.86,813.81,313.75,0,0
19.79,surreal,Orange,-4804.86,5086.2,313.75,0,1
20.99,eiyvull.,Orange,-2730.61,4175.24,1794.48,1,0
36.0,Tool,Blue,0.0,1679.75,696.66,0,0
36.07,eiyvull.,Orange,187.11,1495.99,538.06,0,1
38.2,surreal,Orange,53.12,2636.88,306.93,0,1
38.97,surreal,Orange,-35.04,2368.42,1287.7,0,1
40.13,surreal,Orange,-1018.31,3396.71,2742.54,0,1
42.03,surreal,Orange,-2710.42,4750.53,1894.51,0,0
42.63,Tool,Blue,-3381.6,1735.42,342.47,0,1
44.0,Taha (RLCS PRO BLUE TAG),Blue,-4818.33,570.39,2953.81,0,1
45.4,Taha (RLCS PRO BLUE TAG),Blue,-3887.52,1986.13,1050.98,0,0
45.6,eiyvull.,Orange,-3626.79,3206.18,429.15,0,0
48.93,Tool,Blue,-3928.19,2163.47,1471.71,0,1
50.2,Taha (RLCS PRO BLUE TAG),Blue,-2525.87,1264.37,1418.21,0,0
52.63,eiyvull.,Orange,1178.3,945.67,1086.4,0,0
54.83,Tool,Blue,3634.2,3774.62,1237.3,0,0
56.5,surreal,Orange,5023.57,976.62,3069.21,1,1
57.43,surreal,Orange,4437.19,1933.75,582.22,0,0
57.53,Taha (RLCS PRO BLUE TAG),Blue,4396.77,4394.79,236.92,0,0
59.43,surreal,Orange,2356.7,1358.9,332.08,1,0
59.46,Taha (RLCS PRO BLUE TAG),Blue,2327.17,6461.09,198.51,0,0
60.66,eiyvull.,Orange,-632.28,1296.96,1691.62,0,0
61.96,Tool,Blue,-5000.97,1715.19,1820.4,1,0
65.4,surreal,Orange,-1145.97,850.19,63.46,0,1
69.43,eiyvull.,Orange,80.73,970.28,2528.23,0,1
70.73,eiyvull.,Orange,-1145.6,1004.68,556.01,0,0
70.9,Tool,Blue,-1277.64,2544.45,210.28,0,1
72.96,Taha (RLCS PRO BLUE TAG),Blue,-1540.96,1702.97,1332.81,0,1
76.23,Taha (RLCS PRO BLUE TAG),Blue,2686.03,2435.44,202.78,0,0
76.26,eiyvull.,Orange,2761.47,2443.11,157.16,0,1
79.53,surreal,Orange,803.12,2196.5,2516.25,0,1
91.28,surreal,Orange,0.0,1466.97,397.63,0,0
91.28,Taha (RLCS PRO BLUE TAG),Blue,0.0,1190.05,397.63,0,1
92.02,Tool,Blue,-366.04,835.17,479.16,0,0
94.45,eiyvull.,Orange,-6.47,2026.87,795.39,0,1
96.55,eiyvull.,Orange,204.09,2168.1,745.13,0,1
98.21,eiyvull.,Orange,-715.44,1075.88,523.9,0,0
99.85,Tool,Blue,-2145.3,1424.11,996.67,0,1
102.25,Tool,Blue,958.01,1159.08,1381.79,0,0
102.58,surreal,Orange,1518.83,518.62,225.82,0,0
104.88,Tool,Blue,-1300.49,2769.37,432.77,0,0
105.01,eiyvull.,Orange,-1480.35,3460.79,305.0,0,1
106.51,eiyvull.,Orange,-4663.51,608.0,227.99,0,0
106.51,Tool,Blue,-4663.51,440.92,227.99,0,1
108.74,Taha (RLCS PRO BLUE TAG),Blue,-4111.1,1401.35,1322.96,0,1
111.91,Tool,Blue,207.46,402.67,2382.7,0,0
113.41,surreal,Orange,5199.25,2613.72,3103.18,1,0
131.12,Tool,Blue,0.0,1437.2,515.25,0,0
131.19,eiyvull.,Orange,21.07,1380.19,348.66,0,0
133.49,Taha (RLCS PRO BLUE TAG),Blue,-979.04,1268.96,858.15,0,0
137.26,eiyvull.,Orange,4288.99,988.1,709.44,0,1
139.39,eiyvull.,Orange,577.73,1936.41,481.61,0,0
142.16,Tool,Blue,-4849.65,608.25,57.12,0,0
145.55,surreal,Orange,-3836.8,1495.98,654.65,0,0
146.02,Taha (RLCS PRO BLUE TAG),Blue,-3973.97,454.74,382.83,0,1
146.32,Tool,Blue,-4078.39,304.28,334.2,0,1
147.15,Taha (RLCS PRO BLUE TAG),Blue,-4131.15,626.03,432.98,0,1
151.22,Taha (RLCS PRO BLUE TAG),Blue,-292.97,465.97,723.28,0,0
152.59,surreal,Orange,3336.98,1835.47,1683.6,0,0
155.85,Tool,Blue,3970.3,380.44,579.23,0,1
157.42,Tool,Blue,4675.5,611.75,441.42,0,1
159.15,Tool,Blue,4581.86,2008.12,621.07,0,0
159.55,eiyvull.,Orange,4559.45,1318.17,440.98,0,1
161.28,eiyvull.,Orange,2144.22,1788.79,1668.67,0,0
163.62,Taha (RLCS PRO BLUE TAG),Blue,-1831.02,1067.8,426.42,0,0
164.75,surreal,Orange,-3954.6,557.68,1229.84,0,1
164.98,eiyvull.,Orange,-4366.11,207.09,1386.68,0,1
165.55,eiyvull.,Orange,-4778.28,1128.88,484.18,0,0
165.62,Taha (RLCS PRO BLUE TAG),Blue,-4844.09,1126.1,470.64,1,1
168.88,Tool,Blue,-2150.82,2557.06,426.26,0,0
173.01,surreal,Orange,4376.02,533.52,634.68,0,1
177.18,eiyvull.,Orange,1509.18,2428.72,1267.31,0,0
179.25,Taha (RLCS PRO BLUE TAG),Blue,-1867.07,866.27,320.45,0,1
182.18,Tool,Blue,-4048.94,1750.45,804.49,0,1
184.21,Tool,Blue,-378.66,106.17,1407.12,0,1
184.45,Taha (RLCS PRO BLUE TAG),Blue,-26.35,84.76,1394.15,0,0
186.21,surreal,Orange,3376.95,1377.35,992.36,0,0
188.61,Taha (RLCS PRO BLUE TAG),Blue,223.77,1119.49,468.56,0,1
190.18,Tool,Blue,-713.82,1362.33,1359.9,0,0
191.81,surreal,Orange,1106.6,2343.2,339.67,0,0
192.11,Tool,Blue,1227.06,3090.07,180.16,0,1
194.84,Tool,Blue,1596.44,212.36,879.01,0,1
196.88,Tool,Blue,2822.99,1555.95,777.09,0,0
197.08,eiyvull.,Orange,3034.4,1648.17,399.6,0,1
201.11,surreal,Orange,880.98,2711.77,1073.63,0,1
203.07,surreal,Orange,-1985.81,1329.66,958.52,0,0
204.71,Taha (RLCS PRO BLUE TAG),Blue,-4871.8,1147.07,186.63,0,0
208.47,surreal,Orange,-2262.89,3000.82,2044.41,0,0
210.67,Tool,Blue,-3143.9,1469.19,922.2,0,1
212.21,Tool,Blue,-512.93,2213.58,1207.79,0,1
213.31,Tool,Blue,1727.94,979.95,1035.51,0,0
214.54,eiyvull.,Orange,4655.26,1022.83,897.37,0,1
217.06,eiyvull.,Orange,5199.04,1562.61,1092.24,1,1
225.83,surreal,Orange,-26.34,1506.88,330.9,0,0
225.83,Taha (RLCS PRO BLUE TAG),Blue,-26.34,1102.23,330.9,0,1
228.6,Tool,Blue,852.13,1446.26,1645.54,0,0
229.93,eiyvull.,Orange,2644.14,2316.47,497.01,0,0
231.47,Taha (RLCS PRO BLUE TAG),Blue,1780.82,1972.72,949.53,0,1
234.8,Tool,Blue,2122.96,1042.64,798.29,0,1
236.6,Taha (RLCS PRO BLUE TAG),Blue,2034.4,713.59,1922.69,0,0
237.73,eiyvull.,Orange,4018.65,988.61,1697.31,0,1
238.87,surreal,Orange,3429.9,1404.32,736.06,0,1
240.53,surreal,Orange,1125.72,4661.17,748.85,0,1
244.76,surreal,Orange,4544.99,583.64,1883.52,0,0
248.06,Taha (RLCS PRO BLUE TAG),Blue,3171.75,2337.61,987.09,0,0
249.2,eiyvull.,Orange,4143.43,505.62,315.48,0,0
250.16,Taha (RLCS PRO BLUE TAG),Blue,3740.91,1582.8,181.13,0,0
252.43,eiyvull.,Orange,3593.78,1327.3,973.28,0,1
254.36,eiyvull.,Orange,1914.48,1994.21,1220.7,0,1
256.79,eiyvull.,Orange,-2648.76,1865.92,1422.07,0,0
258.39,Taha (RLCS PRO BLUE TAG),Blue,-4658.19,442.11,643.42,0,1
261.79,Taha (RLCS PRO BLUE TAG),Blue,-1686.0,2099.25,1079.21,0,0
263.19,surreal,Orange,658.06,1031.96,650.3,0,0
263.36,Taha (RLCS PRO BLUE TAG),Blue,479.26,2179.88,214.91,0,0
264.53,surreal,Orange,-783.81,3090.11,1327.6,0,1
265.96,surreal,Orange,-2231.8,2162.05,2019.31,0,1
267.96,surreal,Orange,-4375.29,1268.74,943.61,0,0
270.99,Tool,Blue,-4485.6,1330.23,453.37,0,0
271.06,surreal,Orange,-4396.75,1661.71,382.8,0,1
273.49,eiyvull.,Orange,-1095.23,1125.46,132.97,0,0
276.32,Tool,Blue,-1480.14,2924.2,591.68,0,0
277.99,surreal,Orange,-604.5,649.61,1330.4,0,1
280.69,surreal,Orange,4099.88,1075.52,1894.7,0,1
281.69,surreal,Orange,4802.67,1040.34,1331.55,0,0
283.42,Taha (RLCS PRO BLUE TAG),Blue,3157.33,1013.88,679.47,0,1
286.92,Tool,Blue,1306.79,1806.88,552.54,0,1
288.72,Tool,Blue,4115.97,2433.2,218.03,0,0
288.75,eiyvull.,Orange,4180.93,796.16,299.83,0,1
290.65,eiyvull.,Orange,3669.57,429.83,238.02,0,0
292.72,Tool,Blue,989.05,312.29,479.3,0,0
292.82,eiyvull.,Orange,969.91,2371.33,348.37,0,1
293.95,surreal,Orange,1601.01,1165.86,1043.07,0,1
296.02,surreal,Orange,412.34,2348.81,695.86,0,1
298.68,surreal,Orange,-2556.44,988.51,600.67,0,0
301.82,Tool,Blue,-3301.6,1168.85,1061.64,0,0
303.35,eiyvull.,Orange,-1006.28,940.29,748.67,0,1
305.02,surreal,Orange,-1622.74,1215.15,312.44,0,0
308.05,Taha (RLCS PRO BLUE TAG),Blue,-4559.56,395.74,554.03,0,1
309.78,Taha (RLCS PRO BLUE TAG),Blue,-2096.36,739.9,1033.27,0,1
311.98,Tool,Blue,1184.64,923.43,483.79,0,1
314.55,Taha (RLCS PRO BLUE TAG),Blue,4163.65,1785.51,1160.34,0,1
318.13,Taha (RLCS PRO BLUE TAG),Blue,5207.34,1113.12,630.24,0,0
324.94,surreal,Orange,-9.56,2130.0,320.56,0,0
324.94,Taha (RLCS PRO BLUE TAG),Blue,-9.56,1350.84,320.56,0,1
327.24,Tool,Blue,-1147.9,1111.74,698.78,0,0
330.17,eiyvull.,Orange,-1849.14,378.7,426.35,0,0
330.21,Taha (RLCS PRO BLUE TAG),Blue,-1915.73,681.4,107.19,0,1
333.27,Tool,Blue,-4236.0,201.23,597.68,0,0
334.87,surreal,Orange,-1795.28,1886.4,385.85,0,0
335.04,Tool,Blue,-1760.58,2685.08,199.62,0,1
336.57,Tool,Blue,-2435.46,1697.7,270.29,0,1
338.64,Tool,Blue,-4687.82,1293.16,381.35,0,0
339.71,surreal,Orange,-4474.6,1675.31,786.89,0,0
340.81,Taha (RLCS PRO BLUE TAG),Blue,-4672.28,247.65,235.8,0,1
343.47,Tool,Blue,-2252.1,166.56,1132.51,0,0
346.17,eiyvull.,Orange,3791.1,1425.24,1483.7,0,1
348.57,eiyvull.,Orange,2924.54,1414.32,993.47,0,0
351.27,Taha (RLCS PRO BLUE TAG),Blue,-3902.48,784.48,1167.5,0,1
363.52,Tool,Blue,0.0,1424.04,576.99,0,0
364.48,surreal,Orange,2417.54,1941.98,771.62,0,0
368.15,Taha (RLCS PRO BLUE TAG),Blue,-1843.06,1014.29,581.97,0,0
368.72,eiyvull.,Orange,-2223.05,1395.5,421.25,0,0
373.35,Tool,Blue,-3141.18,1373.06,684.01,0,1
376.25,Tool,Blue,694.48,3615.99,298.01,0,1
377.25,Taha (RLCS PRO BLUE TAG),Blue,3901.84,1601.54,463.22,0,0
377.72,surreal,Orange,4978.85,1950.52,1124.47,0,1
379.32,surreal,Orange,4285.96,1679.01,985.84,0,1
384.56,surreal,Orange,-1621.81,773.07,438.05,0,0
384.66,Taha (RLCS PRO BLUE TAG),Blue,-1779.46,690.82,397.91,0,1
393.52,Taha (RLCS PRO BLUE TAG),Blue,2.87,929.13,305.2,0,0
393.52,surreal,Orange,2.87,1067.35,305.2,0,0
394.56,Tool,Blue,39.7,460.95,940.3,0,0
394.89,eiyvull.,Orange,778.23,517.01,716.2,0,0
398.22,Tool,Blue,4519.09,572.08,417.78,0,0
400.62,surreal,Orange,3766.0,579.7,817.6,0,1
402.29,surreal,Orange,807.69,948.18,818.81,0,0
403.59,Taha (RLCS PRO BLUE TAG),Blue,-1398.24,1652.28,440.97,0,1
405.45,Tool,Blue,-3438.41,636.06,467.26,0,0
407.02,eiyvull.,Orange,-2288.42,1240.04,487.03,0,0
407.12,Tool,Blue,-2457.9,2371.13,275.47,0,1
409.39,Taha (RLCS PRO BLUE TAG),Blue,-4883.37,1777.71,1140.91,0,0
409.95,surreal,Orange,-4194.01,158.26,598.53,0,1
410.22,eiyvull.,Orange,-3886.34,519.3,708.02,0,1
411.49,surreal,Orange,-2825.26,992.75,602.12,0,0
413.15,Taha (RLCS PRO BLUE TAG),Blue,-2802.35,1170.34,458.87,0,0
413.35,surreal,Orange,-2803.43,1487.45,408.37,0,0
414.05,Taha (RLCS PRO BLUE TAG),Blue,-2843.76,1385.58,297.04,0,1
415.35,Tool,Blue,-3445.28,185.31,480.21,0,0
416.88,eiyvull.,Orange,-836.35,593.59,794.75,0,0
417.08,Tool,Blue,-1337.24,776.39,474.48,0,0
419.82,surreal,Orange,-339.63,3207.91,49.36,0,0
422.48,Taha (RLCS PRO BLUE TAG),Blue,-4067.53,1281.74,819.73,0,1
424.98,Tool,Blue,-348.85,2582.37,1239.38,0,1
426.91,Tool,Blue,2206.73,2006.36,934.81,0,0
428.85,eiyvull.,Orange,5072.72,754.21,630.54,1,1
430.38,surreal,Orange,4884.14,484.89,209.81,0,0
432.25,Taha (RLCS PRO BLUE TAG),Blue,2892.18,1824.29,1092.77,0,1
433.48,Tool,Blue,2923.22,828.5,613.02,0,0
433.61,surreal,Orange,3022.56,1162.42,254.52,0,1
435.11,eiyvull.,Orange,4226.31,506.95,286.24,0,1
436.68,eiyvull.,Orange,4850.02,1208.43,325.21,1,1
437.51,eiyvull.,Orange,4882.48,859.96,718.74,1,0
439.75,Tool,Blue,3144.7,2460.96,109.24,0,1
441.14,Taha (RLCS PRO BLUE TAG),Blue,2274.3,1112.78,935.4,0,0
444.78,surreal,Orange,4166.84,957.46,99.68,0,0
444.84,Taha (RLCS PRO BLUE TAG),Blue,4140.64,889.46,89.57,0,0
446.18,eiyvull.,Orange,2986.24,670.92,1111.71,0,0
448.14,Tool,Blue,818.3,824.1,299.02,0,0
448.58,eiyvull.,Orange,786.0,1588.77,491.53,0,1
451.98,eiyvull.,Orange,-3182.78,913.58,1362.21,0,0
452.61,Taha (RLCS PRO BLUE TAG),Blue,-4952.61,720.93,526.45,1,1
455.04,Taha (RLCS PRO BLUE TAG),Blue,-4595.12,667.92,444.37,0,0
456.04,eiyvull.,Orange,-3752.29,649.33,401.07,0,1
456.27,surreal,Orange,-3619.84,311.57,295.7,0,1
458.77,surreal,Orange,-4738.66,688.59,324.89,0,0
461.11,Tool,Blue,-4978.97,825.61,897.78,0,0
463.24,eiyvull.,Orange,-4513.55,654.19,731.41,0,0
463.77,Taha (RLCS PRO BLUE TAG),Blue,-4968.96,282.07,227.4,0,0
467.01,surreal,Orange,-4082.1,270.71,1606.06,0,1
469.14,surreal,Orange,-4048.4,934.69,961.25,0,1
470.8,eiyvull.,Orange,-3569.43,250.22,255.63,0,0
470.84,Taha (RLCS PRO BLUE TAG),Blue,-3579.46,1632.32,148.49,0,1
473.97,Taha (RLCS PRO BLUE TAG),Blue,1004.11,674.31,1094.99,0,0
475.37,eiyvull.,Orange,4477.45,634.59,862.85,0,0
477.17,Tool,Blue,2825.06,1999.48,665.92,0,1
479.74,Taha (RLCS PRO BLUE TAG),Blue,3667.27,627.84,612.4,0,1
481.97,Taha (RLCS PRO BLUE TAG),Blue,3569.46,1289.23,1242.36,0,1
483.87,Taha (RLCS PRO BLUE TAG),Blue,2856.75,1379.82,1416.05,0,0
485.37,eiyvull.,Orange,2625.67,1278.86,558.55,0,0
486.03,Tool,Blue,1416.85,730.55,615.04,0,0
487.1,eiyvull.,Orange,-213.29,897.72,603.02,0,1
